Column,id,title,publication,date
32232,50999,Melania Trump returns to New York,CNN,2017-01-22
32235,51002,Conway: Trump White House offered ’alternative facts’ on crowd size,CNN,2017-01-22
32236,51003,"Building Trump’s wall: For Texans, it’s complicated",CNN,2017-01-24
32243,51010,"Trump talks replacing Obamacare, reiterates unsubstantiated voter fraud claims",CNN,2017-01-24T00:00:00Z
32247,51014,Trump White House: Day 4,CNN,2017-01-24
32248,51015,Panetta to Trump: CIA is ’not the appropriate place to start whining about’ inauguration crowd size,CNN,2017-01-24
32249,51016,How (and why) Trump’s first formal policy action actually happened,CNN,2017-01-24
32251,51018,CDC postpones climate conference ahead of Trump takeover,CNN,2017-01-24
32254,51021,Tom Brady on friendship with Donald Trump,CNN,2017-01-23
32268,51035,Trump Policy: Day 5,CNN,2017-01-25
32269,51036,Trump to direct federal resources toward building a border wall on Wednesday,CNN,2017-01-25
32270,51037,President Donald Trump’s thin skin,CNN,2017-01-24
32280,51047,Graham blasts Trump after latest voter fraud claim,CNN,2017-01-24
32285,51052,Why we’re suing Donald Trump ,CNN,2017-01-25
32288,51055,Secret Service looking at agent who suggested she wouldn’t defend Trump from bullet,CNN,2017-01-24
32291,51058,"Trump believes millions voted illegally, WH says -- but provides no proof",CNN,2017-01-24
32292,51059,Examining the top contenders on Trump’s Supreme Court list,CNN,2017-01-24
32293,51060,Why Donald Trump lies ,CNN,2017-01-24
32296,51063,Mexican president cancels meeting with Trump,CNN,2017-01-26
32297,51064,Republicans eyeing special budget bill for Trump border wall,CNN,2017-01-25T00:00:00Z
32298,51065,Trump administration reviewing EPA website,CNN,2017-01-25
32303,51070,How Donald Trump’s rhetoric translates to government paper,CNN,2017-01-26
32304,51071,Van Jones: We need to try to understand Trump,CNN,2017-01-26
32312,51079,Lewinsky cites Barron Trump incident to denounce cyberbullying,CNN,2017-01-24
32313,51080,Rep. Luis Gutierrez to Trump on sanctuary cities order: ’We’re going to fight’,CNN,2017-01-26
32317,51084,Key points in Trump’s immigration executive orders,CNN,2017-01-26
32323,51090,"Trump orders construction of border wall, boosts deportation force",CNN,2017-01-25
32331,51098,7 unanswered questions about Trump’s immigration plans,CNN,2017-01-26
32333,51100,Trump floats 20% tax on Mexican imports to pay for wall,CNN,2017-01-26
32334,51101,McMullin: Trump team’s media attacks are authoritarian-like,CNN,2017-01-26
32337,51104,"Trump: ’Had we taken the oil, you wouldn’t have ISIS’",CNN,2017-01-26
32339,51106,Trump must reassert US leadership in the Asia Pacific,CNN,2017-01-25
32340,51107,Theresa May praises Trump but pledges end to ’failed’ foreign wars ,CNN,2017-01-26
32342,51109,Trump’s wall isn’t Latin America’s only problem,CNN,2017-01-26
32343,51110,Ivanka Trump’s Instagram account is helping her cultivate a Trump version of Camelot,CNN,2017-01-26
32345,51112,Trump to move forward with voter fraud probe,CNN,2017-01-26
32349,51116,Every order Trump has signed and what his actions mean,CNN,2017-01-26
32351,51118,Chrisette Michele: Why I sang at Trump inauguration,CNN,2017-01-26
32353,51120,Tweeting #ClimateFacts to counter Trump,CNN,2017-01-26
32354,51121,Trump-cited study author (still) refuses to show proof of voter fraud,CNN,2017-01-27
32355,51122,Trump signs executive order to keep out ’radical Islamic terrorists’,CNN,2017-01-27
32356,51123,"Trump draws ire from Jewish groups over holocaust statement, refugee policy",CNN,2017-01-28
32358,51125,Trump is changing the international order,CNN,2017-01-28
32360,51127,Washington Muslims put human faces to Trump immigration actions,CNN,2017-01-27
32361,51128,"On Holocaust Remembrance Day, Trump slams door on refugees",CNN,2017-01-28
32364,51131,Trump says US will prioritize Christian refugees,CNN,2017-01-27
32367,51134,"For these people, Trump’s plans are personal",CNN,2017-01-28
32368,51135,Why we shouldn’t be so quick to dismiss Trump on Chicago ,CNN,2017-01-28
32374,51141,Trump meets with ’great guy’ Carlos Slim whom he once disparaged,CNN,2016-12-20
32375,51142,Trump to speak with Putin on Saturday,CNN,2017-01-27
32377,51144,Florida’s largest county to comply with Trump’s sanctuary crackdown,CNN,2017-01-27
32378,51145,Trump: Defense secretary can ’override’ me on torture,CNN,2017-01-27
32379,51146,Poll: 36% approve of Trump’s job performance,CNN,2017-01-27
32381,51148,"Trump, Mexican President talk on phone after canceled meeting",CNN,2017-01-27
32383,51150,Trump’s immigration ban sends shockwaves,CNN,2017-01-28
32384,51151,Inside the confusion of the Trump executive order and travel ban,CNN,2017-01-29
32386,51153,"Judges temporarily block part of Trump’s immigration order, WH stands by it",CNN,2017-01-28
32387,51154,Trump official justifies travel ban with attack that would not have been stopped by new rules,CNN,2017-01-29
32389,51156,Thousands of academics sign letter opposing Trump’s travel ban,CNN,2017-01-29
32390,51157,Protesters decry Trump’s immigration policies,CNN,2017-01-29
32391,51158,"Trump talks to Putin, Merkel in day of calls",CNN,2017-01-28
32393,51160,"Trump signs executive actions on lobbying, ISIS, NSC",CNN,2017-01-28
32396,51163,"Student, doctor, son banned by Trump: Now what?",CNN,2017-01-28
32398,51165,What immigrants need to know about Trump’s order,CNN,2017-01-28
32399,51166,Green card holders from Trump-restricted countries may not be allowed into US,CNN,2017-01-28
32401,51168,Families feel the impact of Trump visa ban,CNN,2017-01-28
32404,51171,Iran to take ’reciprocal measures’ after Trump’s immigration order,CNN,2017-01-28
32408,51175,Here’s what Muslim Americans told CNN before Trump’s election,CNN,2016-10-17
32410,51177,Critics worried over Trump’s call to report crimes by undocumented immigrants,CNN,2017-01-28
32414,51181,Trump travel ban: Here’s what you need to know,CNN,2017-01-30
32415,51182,Trump’s travel ban: What we know,CNN,2017-01-29
32416,51183,SAG Awards find unifying theme in addressing Trump policies,CNN,2017-01-30
32421,51188,How the Trump administration chose the 7 countries in the immigration executive order,CNN,2017-01-29
32422,51189,What it’s like in the 6 countries on Trump’s travel ban list,CNN,2017-01-29
32424,51191,Resistance to Trump’s travel ban mounts,CNN,2017-01-30
32428,51195,Synagogue where Trump’s grandchild goes to preschool condemns travel ban,CNN,2017-01-30
32429,51196,Trump’s travel ban: Live updates,CNN,2017-01-29
32433,51200,What Trump said about travel ban is false,CNN,2017-01-30
32434,51201,Trump’s roller coaster first week of diplomacy,CNN,2017-01-30
32436,51203,Fareed Zakaria criticizes Trump travel ban,CNN,2017-01-29
32438,51205,A Reality Check of Trump’s first week in office,CNN,2017-01-30
32441,51208,Trump fires acting AG after she declines to defend travel ban,CNN,2017-01-30
32442,51209,Dems hold up voting on some of Trump’s Cabinet nominees,CNN,2017-01-31
32451,51218,World leaders react to Trump’s travel ban ,CNN,2017-01-30
32453,51220,Trumpolicy: Day 11,CNN,2017-01-31
32460,51227,Schumer praises DOJ decision to not defend Trump immigration order,CNN,2017-01-31
32462,51229,Democrats protest Trump’s travel ban outside Supreme Court,CNN,2017-01-30T00:00:00Z
32467,51234,Trump must level with public about ISIS fight,CNN,2017-01-30
32470,51237,Trump’s first days in office spawn dozens of lawsuits,CNN,2017-01-31
32471,51238,"Trump’s Supreme Court pick marks end of one battle, starts new one",CNN,2017-01-31
32473,51240,How Neil Gorsuch became Donald Trump’s Supreme Court nominee,CNN,2017-01-25
32476,51243,President Trump nominates Neil Gorsuch for Supreme Court ,CNN,2017-02-01
32482,51249,Tensions erupt in Senate after chaotic day on Trump nominees,CNN,2017-02-01
32485,51252,Hatch: Trump doesn’t seem to have separate Obamacare plan,CNN,2017-02-01T00:00:00Z
32486,51253,"Trump trip canceled Harley-Davidson wasn’t comfortable with likely protests, per source",CNN,2017-01-31
32488,51255,"20,000 people called us about Trump’s travel ban. Listen to their voices.",CNN,2017-01-31
32490,51257,Trump order dangerous for LGBTQ refugees,CNN,2017-02-01
32498,51265,Could Trump fracture US and Australia’s ’great alliance’?,CNN,2017-02-02
32502,51269,Trump administration easing travel ban restrictions for green card holders,CNN,2017-02-02
32506,51273,Trump urges GOP to trigger ’nuclear option’ on Gorsuch nomination,CNN,2017-02-01
32508,51275,"Trump, Tillerson and the South China Sea: What’s at stake ",CNN,2017-02-02
32510,51277,Trump holds ’little breakfast’ to kick off Black History Month,CNN,2017-02-01
32513,51280,"Trump has heated exchange with Australian leader, sources say",CNN,2017-02-02
32514,51281,Iraqis: Trump’s travel ban ignores their service to US,CNN,2017-02-02
32518,51285,Trumpolicy: Day 13,CNN,2017-02-02
32521,51288,Trump admin eyes scrapping anti-extremism program,CNN,2017-02-02
32522,51289,Trump makes unannounced visit to Dover AFB,CNN,2017-02-01
32523,51290,Melania Trump hires chief of staff,CNN,2017-02-02
32524,51291,Whither Melania Trump? 12 days without a public sighting,CNN,2017-02-01
32532,51299,Donald Trump’s undiplomatic diplomacy,CNN,2017-02-03
32541,51308,Trump continues to question refugee deal after heated call with Australian PM,CNN,2017-02-02
32543,51310,John McCain basking in Trump tormentor role,CNN,2017-02-02
32551,51318,Mexico foreign minister: Trump phone call was constructive,CNN,2017-02-03
32558,51325,5 things to know about judge who blocked Trump travel ban,CNN,2017-02-04
32561,51328,Iranian baby caught in Trump travel ban headed to US for surgery,CNN,2017-02-04
32565,51332,"After Trump attack, Lockheed Martin slashes F-35 cost",CNN,2017-02-04
32573,51340,Injured toddler’s future waits on Trump policy,CNN,2017-02-04
32578,51345,Federal judge declines to renew restraining order on Trump travel ban,CNN,2017-02-03
32585,51352,Did Sweden’s deputy PM just take a swipe at Trump?,CNN,2017-02-03
32587,51354,Setback for Trump: Appeals court rejects demand to resume travel ban -- for now,CNN,2017-02-05
32588,51355,Trump defends Putin: ’You think our country’s so innocent?’,CNN,2017-02-05
32592,51359,Eminem unleashes on Donald Trump,CNN,2017-02-03
32594,51361,Crowds across US protest Trump policies,CNN,2017-02-05
32598,51365,Is anti-Trump furor papering over Democrats’ working-class woes? ,CNN,2017-02-05T00:00:00Z
32601,51368,Donald Trump’s most bone-chilling tweet ,CNN,2017-02-04
32603,51370,The legal arguments around Trump’s travel ban challenges,CNN,2017-02-04
32604,51371,Trump attacks another federal judge,CNN,2017-02-04
32609,51376,Trump just got checked and balanced,CNN,2017-02-04
32611,51378,Matt Bai: Distrust of the media allows Trump to flourish,CNN,2017-02-06
32613,51380,Trump’s ’Muslim ban’ comments can hurt him in court,CNN,2017-02-06
32614,51381,"Trump shakes his fist, but is US foreign policy actually changing?",CNN,2017-02-06
32619,51386,Trump’s travel ban hits legal hurdles: Get up to speed ,CNN,2017-02-06
32626,51393,9th Circuit Court of Appeals to hear challenge to Trump’s ban Tuesday,CNN,2017-02-06
32630,51397,Trump commits to NATO summit appearance,CNN,2017-02-06
32635,51402,Fragile souls at the center of Trump’s spat with Australia,CNN,2017-02-06
32643,51410,Trump’s Labor Dept. pick admits to employing undocumented worker,CNN,2017-02-07
32644,51411,Kanye West deletes all tweets defending Trump meeting,CNN,2017-02-06
32650,51417,The name on everyone’s lips: Donald Trump,CNN,2017-02-07
32651,51418,Trump salutes NATO with vow of strong support,CNN,2017-02-06
32656,51423,Paul to announce opposition to possible Trump pick for State Dept. No. 2,CNN,2017-02-07
32657,51424,White House turmoil rankles Washington more than Trump,CNN,2017-02-06
32659,51426,"Praise for Putin, but Trump’s Russia policy a work in progress",CNN,2017-02-07
32664,51431,Warren set to release book taking on Trump,CNN,2017-02-08
32666,51433,Senators seek Hill veto power over Trump on Russia,CNN,2017-02-08
32671,51438,Showdown on Trump ban in 140 characters ,CNN,2017-02-07
32679,51446,Al Qaeda leader mocks Trump after Yemen raid,CNN,2017-02-07
32694,51461,Melania Trump hires White House social secretary,CNN,2017-02-09
32707,51474,"President Trump, don’t deport me",CNN,2017-02-08
32708,51475,Gorsuch calls Trump’s tweets ’disheartening’,CNN,2017-02-08
32711,51478,Donald Trump’s alternate universe,CNN,2017-02-08
32715,51482,Ivanka Trump quietly settles into White House life,CNN,2017-02-08
32725,51492,Trump signs three new executive orders on crime reduction,CNN,2017-02-09
32727,51494,Trump furious after court upholds block on travel ban,CNN,2017-02-10
32728,51495,The Democrats fighting the legal battles against Trump,CNN,2017-02-09T00:00:00Z
32741,51553,The anti-Trump protest movement digs in -- but can it win?,CNN,2017-02-09
32750,51562,Bipartisan calls for Conway investigation after Ivanka Trump plug,CNN,2017-02-09
32755,51567,Donald Trump’s Asia pivot,CNN,2017-02-11
32757,51569,Kellyanne Conway apologized to Donald Trump after Ivanka clothing line comments,CNN,2017-02-10
