Column,id,title,publication,date
119574,176085,Trump attacks civil rights leader who questioned his election win,Reuters,2017-01-15T00:00:00Z
119577,176089,Singer Jennifer Holliday pulls out of Trump inauguration event,Reuters,2017-01-14T00:00:00Z
119585,176110,Women knit pink ’pussyhats’ for rally after Trump inauguration,Reuters,2017-01-14T00:00:00Z
119586,176111,Viewsroom: Trump’s trickle-down ethics failure,Reuters,2017-01-12T00:00:00Z
119593,176141,Trump’s offer to Russia: an end to sanctions for nuclear arms cut - London Times,Reuters,2017-01-16T00:00:00Z
119594,176142,"CIA director warns Trump to watch what he says, be careful on Russia",Reuters,2017-01-16T00:00:00Z
119595,176144,Davos elites struggle for answers as Trump era dawns,Reuters,2017-01-15T00:00:00Z
119596,176146,"Trump says Brexit to be ’a great thing’, wants quick trade deal with UK",Reuters,2017-01-16T00:00:00Z
119601,176153,"Investors turn wary as Brexit, Trump uncertainty grows",Reuters,2017-01-16T00:00:00Z
119605,176163,Trump’s team considers moving White House press room,Reuters,2017-01-16T00:00:00Z
119607,176170,Trump team doubles down on rebuke of civil rights leader,Reuters,2017-01-15T00:00:00Z
119611,176193,Germany says NATO concerned about Trump ’obsolete’ remark,Reuters,2017-01-17T00:00:00Z
119612,176194,Trump threatens German carmakers with 35 percent U.S. import tariff,Reuters,2017-01-17T00:00:00Z
119614,176196,Trump pick for NSC post Crowley to step down: transition official,Reuters,2017-01-17T00:00:00Z
119619,176204,Europeans look past Trump remarks to keep trans-Atlantic alliance alive,Reuters,2017-01-16T00:00:00Z
119620,176206,"China will ’take off the gloves’ if Trump continues on Taiwan, state media warns",Reuters,2017-01-16T00:00:00Z
119621,176207,Martin Luther King’s daughter says ’God can triumph over Trump’,Reuters,2017-01-17T00:00:00Z
119627,176217,Former U.S. officials urge Trump to talk with Iranian MEK group,Reuters,2017-01-17T00:00:00Z
119634,176235,"IMF boosts U.S. growth forecasts on Trump spending, tax plans",Reuters,2017-01-16T00:00:00Z
119637,176250,"Despite showman reputation, Trump inauguration shaping up as low-key",Reuters,2017-01-17T00:00:00Z
119638,176251,Senate Democrats ask Trump attorney general pick to recuse himself from Russia probes,Reuters,2017-01-17T00:00:00Z
119644,176261,"Trump adviser Scaramucci says parts, not all, of NATO are obsolete",Reuters,2017-01-17T00:00:00Z
119646,176264,Trump Commerce nominee Ross to sell private equity firm stake,Reuters,2017-01-17T00:00:00Z
119647,176265,"Wilbur Ross, Trump’s Commerce pick, offshored 2,700 jobs since 2004",Reuters,2017-01-17T00:00:00Z
119648,176266,Trump accuses civil rights leader Lewis of lying about inauguration,Reuters,2017-01-17T00:00:00Z
119657,176284,"Russia says ready to talk to Trump about nuclear arms, Syria",Reuters,2017-01-17T00:00:00Z
119661,176290,"Wal-Mart, General Motors reaffirm jobs long planned, Trump says thanks",Reuters,2017-01-17T00:00:00Z
119664,176301,U.S. Senate Democratic leader attacks Trump’s health pick on ethics charge,Reuters,2017-01-18T00:00:00Z
119667,176307,Obama to Trump: Keep Russia sanctions separate from nuclear talks,Reuters,2017-01-19T00:00:00Z
119670,176310,Xi portrays China as global leader as Trump era looms,Reuters,2017-01-19T00:00:00Z
119686,176331,"Trump EPA pick expresses doubts on climate, defends oil industry funding",Reuters,2017-01-18T00:00:00Z
119687,176332,"Trump health pick defends stocks, says Americans won’t lose insurance",Reuters,2017-01-18T00:00:00Z
119688,176333,Trump U.N. pick echoes his criticism but breaks from him on issues,Reuters,2017-01-18T00:00:00Z
119689,176334,U.S. protest group vows to disrupt Trump inaugural festivities,Reuters,2017-01-19T00:00:00Z
119691,176338,Commentary: Open secrets – and Trump’s wrath – will challenge new CIA chief,Reuters,2017-01-19T00:00:00Z
119693,176340,Oil and Trump: Russians full of optimism in Davos,Reuters,2017-01-18T00:00:00Z
119694,176341,A Trump FAQ for American business leaders in Davos,Reuters,2017-01-18T00:00:00Z
119708,176367,Executive actions ready to go as Trump prepares to take office,Reuters,2017-01-20T00:00:00Z
119709,176368,Factbox: Trump’s early executive actions could undo Obama policies,Reuters,2017-01-20T00:00:00Z
119710,176369,"Washington braces for anti-Trump protests, New Yorkers march",Reuters,2017-01-20T00:00:00Z
119711,176370,Mexico extradites drug lord ’El Chapo’ to U.S. on eve of Trump inauguration,Reuters,2017-01-20T00:00:00Z
119712,176371,"As Trump emissary to Congress, Mike Pence faces potential obstacle - his boss",Reuters,2017-01-19T00:00:00Z
119713,176372,"U.S. national security handover to Trump bumpy, officials say",Reuters,2017-01-20T00:00:00Z
119723,176392,Senate to vote on just two Trump national security picks on Friday,Reuters,2017-01-19T00:00:00Z
119726,176396,Investors curb their enthusiasm ahead of Trump era,Reuters,2017-01-20T00:00:00Z
119727,176397,Investors pull cash from stock funds ahead of Trump inauguration,Reuters,2017-01-20T00:00:00Z
119729,176399,Davos CEOs ’go local’ on supply chain in Trump era,Reuters,2017-01-19T00:00:00Z
119733,176403,George Soros says Trump will fail and market’s dream will end,Reuters,2017-01-20T00:00:00Z
119735,176408,Wall Street falls as investors ready for Trump’s inauguration,Reuters,2017-01-19T00:00:00Z
119736,176411,U.S. economy shows strength on eve of Trump presidency,Reuters,2017-01-19T00:00:00Z
119745,176426,"Trump is now president, but he still sees himself as leading an insurgency",Reuters,2017-01-21T00:00:00Z
119746,176427,Violence flares in Washington during Trump inauguration,Reuters,2017-01-21T00:00:00Z
119747,176428,"Trump, now president, pledges to put ’America First’ in nationalist speech",Reuters,2017-01-21T00:00:00Z
119748,176429,Trump backers’ disparate hopes coalesce around promise of change,Reuters,2017-01-20T00:00:00Z
119749,176430,"’It’s made in Vietnam!’ At inauguration, origin of red Trump hats shocks many",Reuters,2017-01-20T00:00:00Z
119750,176431,Trump to get first sign of U.S. economic health,Reuters,2017-01-20T00:00:00Z
119751,176432,Senate confirms retired generals as first two Trump cabinet members,Reuters,2017-01-21T00:00:00Z
