Column,id,title,publication,date
734,18128,Trump Tells South Korea That Alliance With U.S. Is ‘Ironclad’ - The New York Times,New York Times,2017-01-30
735,18129,U.S. Commando Killed in Yemen in Trump’s First Counterterrorism Operation - The New York Times,New York Times,2017-01-31
737,18131,Donations to A.C.L.U. and Other Organizations Surge After Trump’s Order - The New York Times,New York Times,2017-01-31
743,18137,Trump Nominates Neil Gorsuch to the Supreme Court - The New York Times,New York Times,2017-02-01
744,18138,Full Transcript and Video: Trump Picks Neil Gorsuch for Supreme Court - The New York Times,New York Times,2017-02-01
745,18139,Trump Has Made His Supreme Court Nomination. What Happens Next? - The New York Times,New York Times,2017-02-01
747,18141,"State Dept. Dissent Cable on Trump’s Ban Draws 1,000 Signatures - The New York Times",New York Times,2017-02-02
748,18142,"In Trump’s Early Days, News Media Finds Competing Narratives - The New York Times",New York Times,2017-02-01
749,18143,Trump’s Immigration Ban Blocks Children Most in Need of Aid - The New York Times,New York Times,2017-02-01
751,18145,"Democrats Skip Votes, Delaying Confirmation of Trump Nominees - The New York Times",New York Times,2017-02-01T00:00:00Z
753,18147,Trump’s Talk About Muslims Led Acting Attorney General to Defy Ban - The New York Times,New York Times,2017-02-01
757,18151,"Trump Threatens Europe’s Stability, a Top Leader Warns - The New York Times",New York Times,2017-02-01
761,18155,"Iran Warns Trump Over Missile Dispute, and American U.N. Envoy Hits Back - The New York Times",New York Times,2017-02-01
770,18166,Trump Says ‘Go Nuclear’ as Democrats Gird for Gorsuch Fight - The New York Times,New York Times,2017-02-02T00:00:00Z
771,18167,The Phrase Putin Never Uses About Terrorism (and Trump Does) - The New York Times,New York Times,2017-02-02
773,18169,U.N. Leader Says Trump Visa Bans ‘Violate Our Basic Principles’ - The New York Times,New York Times,2017-02-02
774,18170,Judge Orders Trump-Owned Golf Resort to Pay Millions - The New York Times,New York Times,2017-02-02
784,18183,"For Syrian Girl in Need of Medical Care, Trump’s Travel Ban Adds to a Nomadic Tragedy - The New York Times",New York Times,2017-02-02
790,18189,Trump Era Invites a Bolder Hollywood Red Carpet - The New York Times,New York Times,2017-02-02
798,18197,Trump Embraces Pillars of Obama’s Foreign Policy - The New York Times,New York Times,2017-02-03T00:00:00Z
799,18198,Trump’s Harsh Talk With Malcolm Turnbull of Australia Strains Another Alliance - The New York Times,New York Times,2017-02-03
800,18199,"Iran, Puzzled by Trump, Treads Carefully for Now - The New York Times",New York Times,2017-02-03
802,18201,"The Johnson Amendment, Which Trump Vows to ‘Destroy,’ Explained - The New York Times",New York Times,2017-02-03
805,18204,Case Study in Chaos: How Management Experts Grade a Trump White House - The New York Times,New York Times,2017-02-03
806,18205,Donald Trump’s Longtime Doctor Says President Takes Hair-Growth Drug - The New York Times,New York Times,2017-02-06
807,18206,Trump Pushes Dark View of Islam to Center of U.S. Policy-Making - The New York Times,New York Times,2017-02-02
812,18212,‘The Daily’: President Trump’s Foreign Policy Muse - The New York Times,New York Times,2017-02-13
816,18216,Soul-Searching at Clinton Foundation in Trump Era - The New York Times,New York Times,2017-02-03
825,18227,The Uncomfortable Love Affair Between Donald Trump and the New England Patriots - The New York Times,New York Times,2017-02-03
834,18236,A ‘Resistance’ Stands Against Trump. But What Will It Stand For? - The New York Times,New York Times,2017-02-02
835,18238,"Court Temporarily Blocks Trump’s Travel Ban, and Airlines Are Told to Allow Passengers - The New York Times",New York Times,2017-02-04
836,18239,Broad Challenge to Trump Order May Center on Cleveland Doctor - The New York Times,New York Times,2017-02-04
838,18241,Trump Moves to Roll Back Obama-Era Financial Regulations - The New York Times,New York Times,2017-02-09T00:00:00Z
840,18243,"Trump Responds to Louvre Attack in Paris, Urging U.S. to ‘Get Smart’ - The New York Times",New York Times,2017-02-03
841,18244,Ivanka Trump and Jared Kushner Said to Have Helped Thwart L.G.B.T. Rights Rollback - The New York Times,New York Times,2017-02-04
845,18248,‘The Daily’: Trump Trumps the Super Bowl - The New York Times,New York Times,2017-06-08
846,18249,Drop in Late Obamacare Enrollment Appears to Be a Trump Effect - The New York Times,New York Times,2017-02-03T00:00:00Z
848,18251,Trump Said the Unemployment Rate Wasn’t Real. Here Are Some Other Options. - The New York Times,New York Times,2017-02-08
851,18254,"Anarchists Respond to Trump’s Inauguration, by Any Means Necessary - The New York Times",New York Times,2017-02-03
863,18266,MoMA Protests Trump Entry Ban by Rehanging Work by Artists from Muslim Nations - The New York Times,New York Times,2017-02-05
864,18267,"Trump’s Granddaughter, 5, Sings in Chinese, and China Swoons - The New York Times",New York Times,2017-02-03
867,18271,How Washington State Upended Trump’s Travel Ban - The New York Times,New York Times,2017-02-05
872,18276,Early Signs Suggest Trump’s Actions Are Taking a Toll on Trump Brand - The New York Times,New York Times,2017-02-05
874,18278,Trust Records Show Trump Is Still Closely Tied to His Empire - The New York Times,New York Times,2017-02-04
875,18279,Russian Executive Sues BuzzFeed Over Unverified Trump Dossier - The New York Times,New York Times,2017-02-06
879,18284,Argentina’s Trump-Like Immigration Order Rattles South America - The New York Times,New York Times,2017-03-03
881,18286,Jaguars Owner Shahid Khan Opposes Trump’s Immigration Ban - The New York Times,New York Times,2017-02-12
883,18288,Bulgaria Grows Uneasy as Trump Complicates Its Ties to Russia - The New York Times,New York Times,2017-02-05
884,18289,Affordable Care Act Sign-Ups Dip Amid Uncertainty and Trump Attacks - The New York Times,New York Times,2017-02-04
889,18296,"Trump Clashes Early With Courts, Portending Years of Legal Battles - The New York Times",New York Times,2017-02-06
890,18297,Kerry and Albright Ask Courts to Keep Blocking Trump’s Travel Ban - The New York Times,New York Times,2017-02-07
892,18299,Trump Says Health Law Replacement May Not Be Ready Until Next Year - The New York Times,New York Times,2017-02-06
893,18300,"At Cosseted ‘Winter White House,’ Outside World Intrudes on Trump - The New York Times",New York Times,2017-02-06
895,18302,Trump’s F.D.A. Pick Could Undo Decades of Drug Safeguards - The New York Times,New York Times,2017-02-06
896,18303,"Trump, Asked Again About Putin, Suggests U.S. Isn’t ‘So Innocent’ - The New York Times",New York Times,2017-02-05
897,18305,"‘S.N.L.’ Goes After Trump Again, With Melissa McCarthy as Sean Spicer - The New York Times",New York Times,2017-02-06
909,18319,Marine Le Pen Echoes Trump’s Bleak Populism in French Campaign Kickoff - The New York Times,New York Times,2017-02-06
914,18325,Justice Department Urges Appeals Court to Reinstate Trump’s Travel Ban - The New York Times,New York Times,2017-02-07
915,18326,Trump and Staff Rethink Tactics After Stumbles - The New York Times,New York Times,2017-02-07
917,18328,"Tech Opposition to Trump Propelled by Employees, Not Executives - The New York Times",New York Times,2017-02-07
918,18329,"In Age of Trump, Scientists Show Signs of a Political Pulse - The New York Times",New York Times,2017-04-22
924,18335,Trump’s F.C.C. Pick Quickly Targets Net Neutrality Rules - The New York Times,New York Times,2017-02-06
944,18358,Our Articles on the Attacks Trump Says the Media Didn’t Cover - The New York Times,New York Times,2017-02-14
948,18362,"In Libel Suit, Melania Trump Cites Loss of Chance to Make Millions - The New York Times",New York Times,2017-02-08
949,18363,Iran’s Supreme Leader Thanks Trump for Showing America’s ‘True Face’ - The New York Times,New York Times,2017-02-08
950,18364,"Andrew Puzder, Trump’s Labor Pick, Admits to Hiring Undocumented Maid - The New York Times",New York Times,2017-02-07
958,18373,How 2 Refugees Were Vetted Even Before Trump’s Travel Ban - The New York Times,New York Times,2017-02-09
961,18376,A Quiet Giant of Investing Weighs In on Trump - The New York Times,New York Times,2017-05-02
965,18380,"Melania Trump Reappears, and Wears European First - The New York Times",New York Times,2017-02-07
973,18388,Supreme Court Nominee Calls Trump’s Attacks on Judiciary ‘Demoralizing’ - The New York Times,New York Times,2017-02-09
